date,kitzmiller,barnum,barton,bloomington,luke,por,monoc_jug,goose,seneca,lfalls
2022-07-16T10:00:00Z,74.8,225.5,3.0774999999999997,53,291,855,81,19,19,608.405
2022-07-16T11:00:00Z,74.8,226.25,3.13,53,293,853,80,19,19,595.405
2022-07-16T12:00:00Z,74.4,224,3.13,53,293,850,80,19,17,591.405
2022-07-16T13:00:00Z,73.2,224.75,3.13,53,293,850,79,19,16,586.405
2022-07-16T14:00:00Z,73.2,225.5,3.13,53,292,845,78,18,16,582.405
2022-07-16T15:00:00Z,73.2,224,3.13,53,293,841,77,18,16,577.405
2022-07-16T16:00:00Z,72.4,224.75,3.13,53,292,841,76,18,16,573.405
2022-07-16T17:00:00Z,71.6,225.75,3.13,53,291.6666666666667,841,76,18,17,564.405
2022-07-16T18:00:00Z,71.6,228,3.13,53,292,843,77,18,18,560.405
2022-07-16T19:00:00Z,71.6,226.25,3.13,53,293,850,76,18,20,556.405
2022-07-16T20:00:00Z,70.475,224.75,3.13,53,292,850,77,18,21,552.405
2022-07-16T21:00:00Z,70.1,225.5,3.13,53,293,851,79,18,21,541.405
2022-07-16T22:00:00Z,70.1,224.75,3.13,53,291.6666666666667,855,81,18,20,545.405
2022-07-16T23:00:00Z,68.9,224,3.13,53,293,854,83,17,21,610.405
2022-07-17T00:00:00Z,68.5,224,3.13,53,293,854,82,17,20,649.405
2022-07-17T01:00:00Z,68.6,224,3.0774999999999997,53,291,853,81,17,20,709.405
2022-07-17T02:00:00Z,68.6,228,2.92,53.225,292.6666666666667,854,80,17,21,653.405
2022-07-17T03:00:00Z,68.6,226.25,2.92,53,296.75,855,80,17,21,590.405
2022-07-17T04:00:00Z,68.6,224.75,2.92,53,295.25,855,79,17,20,560.405
2022-07-17T05:00:00Z,68.6,225.5,2.92,53,296,845,78,17,20,541.405
2022-07-17T06:00:00Z,68.6,224.75,2.92,53,292,831,79,18,21,537.405
2022-07-17T07:00:00Z,68.6,226.25,2.92,53,291.6666666666667,822,79,18,19,517.405
2022-07-17T08:00:00Z,68.6,224,2.92,53,291.6666666666667,821,80,19,20,505.405
2022-07-17T09:00:00Z,69.35,224.75,2.92,53,293,821,81,20,20,492.405
2022-07-17T10:00:00Z,70.1,224.75,2.92,53,289,826,81,22,19,481.405
2022-07-17T11:00:00Z,70.1,224.75,2.92,53,290,826,81,23,18,477.405
2022-07-17T12:00:00Z,70.1,224,2.92,53,294.5,826,81,25,17,473.405
2022-07-17T13:00:00Z,70.1,224,3.0774999999999997,53,292,826,81,26,16,477.405
2022-07-17T14:00:00Z,70.1,225.5,3.13,53,290,826,80,26,16,460.405
2022-07-17T15:00:00Z,70.1,225.5,3.13,53,293,824,80,27,16,460.405
2022-07-17T16:00:00Z,70.1,224.75,3.13,53,291.6666666666667,821,80,28,16,460.405
2022-07-17T17:00:00Z,70.1,225.75,3.13,53,292,811,81,29,16,446.405
2022-07-17T18:00:00Z,70.1,227,3.13,53,290,809,85,31,17,446.405
2022-07-17T19:00:00Z,70.1,226.25,3.245,53,292,806,90,34,18,441.405
2022-07-17T20:00:00Z,70.1,227.5,3.36,53,296.75,803,97,39,21,437.405
2022-07-17T21:00:00Z,71.3,228.75,3.36,53,296,800,105,42,21,446.405
2022-07-17T22:00:00Z,71.7,224.75,3.36,53,295,798,109,42,21,437.405
2022-07-17T23:00:00Z,72.45,224,3.36,53,298.25,792,112,42,22,446.405
2022-07-18T00:00:00Z,73.2,226.25,3.36,53,299,792,113,41,21,441.405
2022-07-18T01:00:00Z,74.4,227,3.66,54.175,301.25,792,115,40,21,446.405
2022-07-18T02:00:00Z,78.1,227,3.9699999999999998,53,305,800,116,40,20,446.405
2022-07-18T03:00:00Z,82.25,227,4.45,53,303,800,117,40,21,437.405
2022-07-18T04:00:00Z,87.44999999999999,226.25,4.96,53,304,802,119,38,21,428.405
2022-07-18T05:00:00Z,95.125,227,5.5075,53,302,803,121,37,20,432.405
2022-07-18T06:00:00Z,135,224.75,6.0075,53,301.25,803,124,37,21,428.405
2022-07-18T07:00:00Z,173,227,6.54,53,298.25,800,123,36,21,428.405
2022-07-18T08:00:00Z,183.5,224.75,7.01,53,299,800,120,36,20,432.405
2022-07-18T09:00:00Z,182,225.5,7.720000000000001,53,297.5,800,118,35,20,428.405
2022-07-18T10:00:00Z,202.5,225.5,8.91,53,297.5,800,115,35,19,428.405
2022-07-18T11:00:00Z,243.5,226.25,9.985,53,296,800,111,35,18,428.405
2022-07-18T12:00:00Z,335,224.75,10.975,53,296,792,109,35,17,428.405
2022-07-18T13:00:00Z,354,226.25,17.475,53,298.25,792,107,35,17,428.405
2022-07-18T14:00:00Z,347.75,226.25,18.5,53,299.75,789,106,35,16,428.405
2022-07-18T15:00:00Z,335.75,225.5,17.925,53,296.75,786,105,35,16,424.405
2022-07-18T16:00:00Z,323,226.25,17.4,53,295.25,782,105,35,16,417.405
2022-07-18T17:00:00Z,309.75,228,17.224999999999998,53,295,782,105,34,17,414.405
2022-07-18T18:00:00Z,298.25,229,16.7,53,298.25,784,104,33,19,406.405
2022-07-18T19:00:00Z,288.25,227,17.049999999999997,53,299,790,103,33,20,410.405
2022-07-18T20:00:00Z,278.25,226.25,16.7,53,295.25,849,112,34,20,410.405
2022-07-18T21:00:00Z,267.75,226.25,16,53,292.75,893,125,43,22,422.405
2022-07-18T22:00:00Z,262.5,226.25,15.65,53,294.5,916,189,53,26,440.405
2022-07-18T23:00:00Z,255,224.75,15,53,293.5,939,245,72,29,500.405
2022-07-19T00:00:00Z,249,224.75,14.35,53,289.25,1006,229,90,35,545.405
2022-07-19T01:00:00Z,242.25,224,13.7,53,288.25,1126,192,104,85,541.405
2022-07-19T02:00:00Z,240,224,13.4,53,289,1245,163,103,119,537.405
2022-07-19T03:00:00Z,240,224.75,12.8,53,287.5,1313,146,97,139,545.405
2022-07-19T04:00:00Z,240,224.75,12.5,53,287,1343,136,90,136,556.405
2022-07-19T05:00:00Z,242.25,224,12.2,53,286,1348,130,87,123,552.405
2022-07-19T06:00:00Z,242.25,224,11.7,53,288,1337,126,97,109,556.405
2022-07-19T07:00:00Z,240,225.5,11.399999999999999,53,287.5,1317,122,108,93,560.405
2022-07-19T08:00:00Z,237.75,225.5,11.1,53,290,1293,119,110,80,569.405
2022-07-19T09:00:00Z,234.25,224.75,10.725,53,290.3333333333333,1269,116,109,72,577.405
2022-07-19T10:00:00Z,229,224.75,10.6,53,288.3333333333333,1248,113,106,63,598.405
2022-07-19T11:00:00Z,223.75,226.25,10.1,53,286,1235,110,104,55,627.405
2022-07-19T12:00:00Z,217.25,225.5,10.1,53,290,1214,108,101,48,657.405
2022-07-19T13:00:00Z,209.25,225.5,9.739999999999998,53,287,1201,106,98,43,688.405
2022-07-19T14:00:00Z,202,226.25,9.62,53,287,1181,104,96,40,714.405
2022-07-19T15:00:00Z,195.75,227,9.379999999999999,53,289.5,1167,104,93,38,727.405
2022-07-19T16:00:00Z,189.5,227,9.14,53,292.5,1151,104,92,37,740.405
2022-07-19T17:00:00Z,183.5,228,9.025,53,291.75,1134,103,92,36,749.405
2022-07-19T18:00:00Z,178.5,231,8.795,53,288.3333333333333,1117,103,92,35,762.405
2022-07-19T19:00:00Z,173,227,8.68,53,289,1102,102,90,34,788.405
2022-07-19T20:00:00Z,168,227,8.35,53,294,1089,102,87,33,820.405
2022-07-19T21:00:00Z,164,227,8.24,53,292.75,1074,102,83,31,866.405
2022-07-19T22:00:00Z,159.5,227,7.82,53,286,1063,102,79,30,917.405
2022-07-19T23:00:00Z,155.5,227,7.82,53,293.5,1051,102,75,30,965.405
2022-07-20T00:00:00Z,152.5,227,7.41,53,290,1040,102,72,28,994.405
2022-07-20T01:00:00Z,150.5,227,7.41,53,289,1035,103,69,28,1018.405
2022-07-20T02:00:00Z,149,227,7.3100000000000005,53,288.3333333333333,1029,105,66,27,1023.405
2022-07-20T03:00:00Z,147.5,227,7.01,53,289,1035,106,62,28,1038.405
2022-07-20T04:00:00Z,144.75,227,7.01,53,290.3333333333333,1040,106,59,27,1028.405
2022-07-20T05:00:00Z,142,227,6.915,53,295,1048,106,58,26,1012.405
2022-07-20T06:00:00Z,139.25,227,6.63,53,292.75,1057,106,56,27,989.405
2022-07-20T07:00:00Z,136.5,227,6.63,53,294,1063,106,54,27,980.405
2022-07-20T08:00:00Z,134,227,6.63,53,294.5,1067,105,52,26,954.405
2022-07-20T09:00:00Z,130.75,226.25,6.449999999999999,53,292.75,1069,103,50,26,936.405
2022-07-20T10:00:00Z,127.5,227,6.27,53,296,1076,102,49,24,917.405
2022-07-20T11:00:00Z,125,227,6.27,53,291.75,1076,100,47,22,884.405
2022-07-20T12:00:00Z,123,227,6.095,53,293,1076,98,46,21,865.405
2022-07-20T13:00:00Z,120.5,227,5.92,53,294.5,1074,96,44,21,847.405
2022-07-20T14:00:00Z,116.5,227,5.92,53,295,1074,95,43,20,829.405
2022-07-20T15:00:00Z,114,226.25,5.92,53,291,1076,94,43,20,809.405
2022-07-20T16:00:00Z,111,227,5.92,53,292,1069,93,41,21,788.405
2022-07-20T17:00:00Z,108.5,227.75,5.92,53,293.5,1067,92,40,22,770.405
2022-07-20T18:00:00Z,106,228.5,5.672499999999999,53,293,1064,91,40,23,753.405
2022-07-20T19:00:00Z,104,227,5.59,53,293,1057,91,39,26,736.405
2022-07-20T20:00:00Z,103,226.25,5.425,53,293,1051,90,37,24,718.405
2022-07-20T21:00:00Z,101.5,227,5.26,53,293,1042,89,37,23,705.405
2022-07-20T22:00:00Z,100.25,227,5.26,53,293,1037,88,36,22,701.405
2022-07-20T23:00:00Z,99.5,226.25,5.26,53,293,1031,86,35,22,705.405
2022-07-21T00:00:00Z,97.6,226.25,4.96,53,293,1027,85,35,22,709.405
2022-07-21T01:00:00Z,96.175,225.5,4.96,53,293,1021,84,34,22,709.405
2022-07-21T02:00:00Z,95.7,227,4.96,53,293,1019,83,33,22,709.405
2022-07-21T03:00:00Z,94.35000000000001,227,4.96,53,293,1014,83,33,22,696.405
2022-07-21T04:00:00Z,93.45,227,4.735,53,293,1012,82,32,23,696.405
2022-07-21T05:00:00Z,92.1,227,4.66,53,293,1012,81,32,22,692.405
2022-07-21T06:00:00Z,91.64999999999999,227,4.66,53,293,1014,80,31,23,683.405
2022-07-21T07:00:00Z,90.3,227,4.66,53,293,1021,79,31,24,679.405
2022-07-21T08:00:00Z,89.4,227,4.66,53,293,1024,79,30,23,666.405
2022-07-21T09:00:00Z,88.5,227,4.66,53,293.75,1027,78,30,22,653.405
2022-07-21T10:00:00Z,88.5,226.25,4.66,53,294.5,1035,78,30,20,649.405
2022-07-21T11:00:00Z,88.5,227,4.66,53,293,1040,77,29,19,640.405
2022-07-21T12:00:00Z,87.15,227,4.66,53,292,1044,76,29,19,631.405
2022-07-21T13:00:00Z,86.7,247,4.66,53,292,1044,75,29,18,622.405
2022-07-21T14:00:00Z,86.7,255,4.66,53,292,1046,75,28,17,622.405
2022-07-21T15:00:00Z,86.275,255,4.66,53,294.75,1053,75,28,17,618.405
2022-07-21T16:00:00Z,85,255,4.66,53,316.25,1053,77,28,18,614.405
2022-07-21T17:00:00Z,85,256,4.38,53,320,1053,78,28,19,605.405
2022-07-21T18:00:00Z,84.15,260,4.38,53,320,1053,77,27,21,605.405
2022-07-21T19:00:00Z,83.3,255,4.38,53,320,1053,76,27,21,609.405
2022-07-21T20:00:00Z,82.875,239.25,4.38,53,320,1046,75,27,20,605.405
2022-07-21T21:00:00Z,81.6,225.5,4.38,53,320,1042,74,26,21,614.405
2022-07-21T22:00:00Z,81.6,225.5,4.1,53,317.25,1033,72,26,21,622.405
2022-07-21T23:00:00Z,81.6,227,4.1,53,299,1025,72,26,21,618.405
2022-07-22T00:00:00Z,80.325,227,4.1,53,292,1021,70,26,21,614.405
2022-07-22T01:00:00Z,79.9,226.25,4.1,53,292,1021,70,25,20,605.405
2022-07-22T02:00:00Z,79.9,227,4.1,53,292,1021,69,25,20,605.405
2022-07-22T03:00:00Z,79.9,227,4.1,53,292,1021,68,24,20,609.405
2022-07-22T04:00:00Z,80.325,227,4.1,53,292,1021,68,24,21,605.405
2022-07-22T05:00:00Z,81.6,227,4.1,53,292,1021,68,24,21,605.405
2022-07-22T06:00:00Z,81.6,226.25,4.1,53,292,1021,68,23,20,601.405
2022-07-22T07:00:00Z,81.6,226.25,4.1,53,292,1021,68,23,21,592.405
2022-07-22T08:00:00Z,83.3,225.5,4.1,53,292,1014,68,23,21,588.405
2022-07-22T09:00:00Z,83.725,226.25,4.1,53,292,998,67,23,21,592.405
2022-07-22T10:00:00Z,85,227,4.035,53,292,974,66,22,20,601.405
2022-07-22T11:00:00Z,85,226.25,3.84,53,292,946,66,22,18,596.405
2022-07-22T12:00:00Z,85,244.75,3.84,53,292,927,65,22,17,588.405
2022-07-22T13:00:00Z,85,257,3.84,53,292,912,65,22,16,580.405
2022-07-22T14:00:00Z,85.45,255,3.84,53,293,908,65,22,16,577.405
2022-07-22T15:00:00Z,86.8,255,3.84,53,313.5,905,65,22,16,573.405
2022-07-22T16:00:00Z,86.8,256,3.84,53,320,902,65,21,16,573.405
2022-07-22T17:00:00Z,86.8,257,3.84,53,320,902,64,21,18,569.405
2022-07-22T18:00:00Z,86.8,259,3.84,53,320,903,64,21,19,573.405
2022-07-22T19:00:00Z,85.1,256,3.7199999999999998,53,320,923,64,20,20,569.405
2022-07-22T20:00:00Z,85.1,239.25,3.6,53,320,939,64,20,20,564.405
2022-07-22T21:00:00Z,85.1,224.5,3.6,53,320,955,63,20,21,560.405
2022-07-22T22:00:00Z,85.1,223,3.54,53,317.25,957,63,20,21,573.405
2022-07-22T23:00:00Z,85.1,225,3.36,53,298,957,61,20,22,573.405
2022-07-23T00:00:00Z,83.3,224,3.36,53,289,948,60,20,22,573.405
2022-07-23T01:00:00Z,83.3,223,3.36,53,289.75,940,59,20,23,573.405
2022-07-23T02:00:00Z,83.3,223,3.36,53,289,923,59,20,22,573.405
2022-07-23T03:00:00Z,82.55000000000001,223,3.36,53,289,899,58,20,24,573.405
2022-07-23T04:00:00Z,81.7,226,3.36,53,289,878,58,19,25,560.405
2022-07-23T05:00:00Z,81.7,224,3.36,53,289.75,866,58,19,32,543.405
2022-07-23T06:00:00Z,81.275,223,3.36,53,289,860,58,19,31,538.405
2022-07-23T07:00:00Z,80,224,3.36,53,290.5,858,58,19,32,519.405
2022-07-23T08:00:00Z,79.15,224,3.36,53,289.75,858,57,19,23,507.405
2022-07-23T09:00:00Z,78.3,223,3.36,53,289.75,855,57,19,20,492.405
2022-07-23T10:00:00Z,77.9,223,3.36,53,289.75,851,56,18,19,479.405
2022-07-23T11:00:00Z,76.7,224,3.36,53,289.75,845,56,18,18,471.405
2022-07-23T12:00:00Z,76.7,238.25,3.36,53,289,840,56,18,17,460.405
2022-07-23T13:00:00Z,75.5,254.25,3.36,53,291.25,837,55,18,16,456.405
2022-07-23T14:00:00Z,75.1,254.25,3.36,53,290.5,835,55,18,15,456.405
2022-07-23T15:00:00Z,75.1,255,3.36,53,310,829,55,17,15,443.405
2022-07-23T16:00:00Z,75.1,255,3.36,53,318,833,54,17,15,443.405
2022-07-23T17:00:00Z,75.1,255.25,3.36,53,320,831,54,17,16,443.405
2022-07-23T18:00:00Z,75.1,258,3.3024999999999998,53,318,833,54,17,17,443.405
2022-07-23T19:00:00Z,74.69999999999999,255,3.13,53,318,835,55,17,19,443.405
2022-07-23T20:00:00Z,73.5,255,3.13,53,316,837,55,17,20,439.405
2022-07-23T21:00:00Z,73.5,255,3.13,53,317,841,55,17,19,435.405
2022-07-23T22:00:00Z,73.1,255,2.92,53,317,841,54,17,19,439.405
2022-07-23T23:00:00Z,71.9,255,2.92,53,316,849,54,17,20,439.405
2022-07-24T00:00:00Z,71.9,255,2.8674999999999997,53,318,850,53,17,20,428.405
2022-07-24T01:00:00Z,71.525,255,2.815,53,316,845,53,17,19,424.405
2022-07-24T02:00:00Z,70.4,254.25,2.71,53,317,841,53,17,18,421.405
2022-07-24T03:00:00Z,69.2,255,2.71,53,317,840,53,17,17,424.405
2022-07-24T04:00:00Z,68.8,255,2.71,53,317,833,53,17,18,414.405
2022-07-24T05:00:00Z,67.3,255,2.8674999999999997,53,318,826,54,17,18,393.405
2022-07-24T06:00:00Z,66.55,255,2.92,53,317,829,53,17,18,389.405
2022-07-24T07:00:00Z,65.8,255,2.92,53,318,833,52,17,17,382.405
2022-07-24T08:00:00Z,64.4,254.25,2.92,53,316,826,52,17,16,374.405
2022-07-24T09:00:00Z,64.025,255,2.92,53,316,825,52,16,17,367.405
2022-07-24T10:00:00Z,62.9,255,2.92,53,316,821,52,16,17,356.405
2022-07-24T11:00:00Z,62.9,255,2.92,53,316,814,52,16,17,353.405
2022-07-24T12:00:00Z,62.9,255,2.92,53,317,812,51,16,16,353.405
2022-07-24T13:00:00Z,62.9,254.25,2.92,53,316,812,51,16,15,353.405
2022-07-24T14:00:00Z,62.9,255,2.92,53,316,808,51,16,14,353.405
2022-07-24T15:00:00Z,62.9,255,2.92,53,317,806,50,16,14,338.405
2022-07-24T16:00:00Z,62.9,254.25,2.92,53,316,806,50,16,13,342.405
2022-07-24T17:00:00Z,62.9,254.5,2.92,53,316,806,50,16,14,338.405
2022-07-24T18:00:00Z,62.9,257,2.92,53,317,806,49,16,15,338.405
2022-07-24T19:00:00Z,62.9,255,2.92,53,316,806,49,15,17,338.405
2022-07-24T20:00:00Z,62.9,254.25,2.7625,53,316,808,50,15,18,338.405
2022-07-24T21:00:00Z,62.9,255,2.71,53,317,806,51,15,19,342.405
2022-07-24T22:00:00Z,61.85,255,2.71,53,316,806,51,15,19,338.405
2022-07-24T23:00:00Z,61.5,255,2.71,53,316,803,52,15,19,338.405
2022-07-25T00:00:00Z,61.5,255,2.52,53,316,800,51,15,18,338.405
2022-07-25T01:00:00Z,61.5,255,2.52,53,316,800,51,15,18,338.405
2022-07-25T02:00:00Z,61.5,255,2.52,53,316,794,50,15,17,338.405
2022-07-25T03:00:00Z,61.5,255,2.52,53,316,792,49,15,16,338.405
2022-07-25T04:00:00Z,61.5,255,2.52,53,316,787,49,15,17,338.405
2022-07-25T05:00:00Z,61.5,255,2.52,53,316,786,48,15,17,338.405
2022-07-25T06:00:00Z,61.5,255,2.52,53,316,786,48,15,18,338.405
2022-07-25T07:00:00Z,61.5,254.25,2.52,53,316,786,48,15,19,331.405
2022-07-25T08:00:00Z,61.5,255,2.52,53,316,786,48,15,18,324.405
2022-07-25T09:00:00Z,61.5,255,2.5675,53,316,792,48,15,17,320.405
2022-07-25T10:00:00Z,61.5,255,2.71,53,319,790,48,15,17,313.405
2022-07-25T11:00:00Z,61.5,255,2.71,53,320,790,47,15,16,320.405
2022-07-25T12:00:00Z,61.5,254.25,2.71,53,319,792,47,15,15,313.405
2022-07-25T13:00:00Z,61.5,255,2.71,53,319,790,47,15,14,313.405
2022-07-25T14:00:00Z,60.8,255,2.71,53,318,792,47,14,13,309.405
2022-07-25T15:00:00Z,60.1,255,2.815,53,317,792,47,14,13,309.405
2022-07-25T16:00:00Z,60.1,258.75,7.705,57.125,331,792,46,14,13,302.405
2022-07-25T17:00:00Z,60.8,264.5,9.62,53.7,357,794,46,14,14,306.405
2022-07-25T18:00:00Z,64.075,243.5,11.125,53.225,358.5,802,46,14,16,295.405
2022-07-25T19:00:00Z,67.4,239,11.7,53.225,349.5,811,49,14,17,295.405
2022-07-25T20:00:00Z,75.225,237,12.375,53,330.25,821,48,14,20,320.405
2022-07-25T21:00:00Z,146.8,237,18.475,53,317,814,49,14,21,519.405
2022-07-25T22:00:00Z,208.25,237,22.2,53,313,802,50,14,21,551.405
2022-07-25T23:00:00Z,248.5,237,20.25,53,312,789,50,14,22,494.405
2022-07-26T00:00:00Z,239.5,237,18.3,53,309.75,786,50,14,23,463.405
2022-07-26T01:00:00Z,227.75,237,17.75,53,309,786,50,14,22,428.405
2022-07-26T02:00:00Z,228.5,237,16.35,52,309,786,50,14,20,405.405
2022-07-26T03:00:00Z,220.75,237,15.475000000000001,52,309,786,50,14,19,413.405
2022-07-26T04:00:00Z,236,237,14.85,52,309,784,50,14,20,428.405
2022-07-26T05:00:00Z,242.5,237,14,52,308,777,49,14,21,432.405
2022-07-26T06:00:00Z,231.5,237,13.4,52,305,777,49,15,20,424.405
2022-07-26T07:00:00Z,220,236.25,12.950000000000001,52,305,777,48,16,20,417.405
2022-07-26T08:00:00Z,205.5,237,15.25,52,305,777,48,17,20,409.405
2022-07-26T09:00:00Z,193.25,237,17.575,52,305,771,47,17,19,401.405
2022-07-26T10:00:00Z,183.5,237,16.525,52,305,773,47,17,18,401.405
2022-07-26T11:00:00Z,175.75,237,15.65,43.266666666666666,305,771,47,17,17,396.405
2022-07-26T12:00:00Z,169.75,237,14.85,31,305,771,47,20,16,389.405
