date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-23T18:00:00Z,28.85043885,13.1,4.531795389,14,0,6/23/2022
2022-06-23T18:15:00Z,28.85043885,13.1,4.531795389,14,15,6/23/2022
2022-06-23T18:30:00Z,28.85043885,13.1,4.531795389,14,30,6/23/2022
2022-06-23T18:45:00Z,28.85043885,13.1,4.531795389,14,45,6/23/2022
2022-06-23T19:00:00Z,28.85043885,13.1,4.531795389,15,0,6/23/2022
2022-06-23T19:15:00Z,28.85043885,13.1,4.531795389,15,15,6/23/2022
2022-06-23T19:30:00Z,28.85043885,13.1,4.531795389,15,30,6/23/2022
2022-06-23T19:45:00Z,28.85043885,13.1,4.531795389,15,45,6/23/2022
2022-06-23T20:00:00Z,28.85043885,13.1,4.531795389,16,0,6/23/2022
2022-06-23T20:15:00Z,28.85043885,13.1,4.531795389,16,15,6/23/2022
2022-06-23T20:30:00Z,28.85043885,13.1,4.531795389,16,30,6/23/2022
2022-06-23T20:45:00Z,28.85043885,13.1,4.531795389,16,45,6/23/2022
2022-06-23T21:00:00Z,28.85043885,13.1,4.531795389,17,0,6/23/2022
2022-06-23T21:15:00Z,28.85043885,13.1,4.531795389,17,15,6/23/2022
2022-06-23T21:30:00Z,28.85043885,13.1,4.531795389,17,30,6/23/2022
2022-06-23T21:45:00Z,28.85043885,13.1,4.531795389,17,45,6/23/2022
2022-06-23T22:00:00Z,28.85043885,13.1,4.531795389,18,0,6/23/2022
2022-06-23T22:15:00Z,28.85043885,13.1,4.531795389,18,15,6/23/2022
2022-06-23T22:30:00Z,28.85043885,13.1,4.531795389,18,30,6/23/2022
2022-06-23T22:45:00Z,28.85043885,13.1,4.531795389,18,45,6/23/2022
2022-06-23T23:00:00Z,28.85043885,13.1,4.531795389,19,0,6/23/2022
2022-06-23T23:15:00Z,28.85043885,13.1,4.531795389,19,15,6/23/2022
2022-06-23T23:30:00Z,28.85043885,13.1,4.531795389,19,30,6/23/2022
2022-06-23T23:45:00Z,28.85043885,13.1,4.531795389,19,45,6/23/2022
2022-06-24T00:00:00Z,28.85043885,13.1,4.531795389,20,0,6/23/2022
2022-06-24T00:15:00Z,28.85043885,13.1,4.531795389,20,15,6/23/2022
2022-06-24T00:30:00Z,28.85043885,13.1,4.531795389,20,30,6/23/2022
2022-06-24T00:45:00Z,28.85043885,13.1,4.531795389,20,45,6/23/2022
2022-06-24T01:00:00Z,28.85043885,13.1,4.531795389,21,0,6/23/2022
2022-06-24T01:15:00Z,28.85043885,13.1,4.531795389,21,15,6/23/2022
2022-06-24T01:30:00Z,28.85043885,13.1,4.531795389,21,30,6/23/2022
2022-06-24T01:45:00Z,28.85043885,13.1,4.531795389,21,45,6/23/2022
2022-06-24T02:00:00Z,28.85043885,13.1,4.531795389,22,0,6/23/2022
2022-06-24T02:15:00Z,28.85043885,13.1,4.531795389,22,15,6/23/2022
2022-06-24T02:30:00Z,28.85043885,13.1,4.531795389,22,30,6/23/2022
2022-06-24T02:45:00Z,28.85043885,13.1,4.531795389,22,45,6/23/2022
2022-06-24T03:00:00Z,28.85043885,13.1,4.531795389,23,0,6/23/2022
2022-06-24T03:15:00Z,28.85043885,13.1,4.531795389,23,15,6/23/2022
2022-06-24T03:30:00Z,28.85043885,13.1,4.531795389,23,30,6/23/2022
2022-06-24T03:45:00Z,28.85043885,13.1,4.531795389,23,45,6/23/2022
2022-06-24T04:00:00Z,28.74846022,13.1,4.502403273,0,0,6/24/2022
2022-06-24T04:15:00Z,28.74846022,13.1,4.502403273,0,15,6/24/2022
