date_time,unity,cattail,hawlings,kitzmiller,barnum,barton,bloomington,luke,wills,nbp_cumb,patterson,sbr,town,pawpaw,sideling,cacapon,hancock,conoco,opequon,antietam,shen_mill,por,monoc_jug,bennett,goose,seneca,lfalls,cedar
2022-07-16,4,3,4,23,72,1,17,120,12,115,3,56,4,211,1,30,241,51,38,60,372,938,87,6,20,21,657.2600000000001,23
2022-07-17,5,4,4,23,72,1,17,120,17,126,4,54,3,208,1,29,231,49,40,58,343,890,103,7,34,21,511.2600000000001,14
2022-07-18,6,4,5,82,72,4,17,120,103,230,7,58,4,282,1,32,233,55,49,59,598,999,147,7,57,43,505.2600000000001,19
2022-07-19,6,4,6,60,72,3,17,120,43,161,7,61,8,309,1,33,310,61,62,64,591,1259,118,8,96,51,864.2600000000001,10
2022-07-20,4,4,4,36,72,2,17,120,28,138,6,74,6,263,1,91,356,54,48,58,528,1154,102,6,45,25,880.2600000000001,7
2022-07-21,4,3,3,27,75,1,17,120,22,128,5,73,5,255,0,62,324,48,42,55,417,1135,82,5,30,22,689.2600000000001,6
2022-07-22,4,3,3,27,75,1,17,120,19,126,4,62,4,238,0,45,295,43,38,53,369,1030,70,5,23,22,635.2600000000001,5
2022-07-23,3,3,3,24,78,1,17,120,16,121,4,56,3,232,0,37,279,41,35,54,356,922,60,4,19,21,502.2600000000001,4
2022-07-24,3,3,3,20,81,1,17,120,15,125,4,56,3,224,0,32,278,41,34,62,309,887,55,4,17,18,387.2600000000001,3
2022-07-25,3,3,3,38,79,3,17,120,16,131,5,62,3,225,1,30,256,48,33,55,302,868,53,4,16,20,406.2600000000001,6
2022-07-26,3,3,3,50,75,4,14,120,15,140,9,80,3,246,0,31,251,46,36,55,287,846,53,4,22,19,438.2600000000001,10
2022-07-27,4,3,3,33,76,2,17,120,15,122,6,78,3,255,0,45,279,44,33,55,290,814,56,4,21,19,355.2600000000001,5
2022-07-28,3,3,3,28,80,2,17,120,14,124,5,67,3,235,0,38,291,42,32,53,288,830,55,4,18,18,324.2600000000001,4
2022-07-29,4,3,3,28,76,4,17,120,20,135,5,74,3,230,0,33,276,41,31,53,277,814,52,5,18,20,365.2600000000001,3
2022-07-30,4,3,4,51,71,5,17,120,19,130,7,91,4,265,1,31,265,61,31,56,292,836,52,6,19,29,355.2600000000001,4
2022-07-31,4,3,3,35,71,3,17,120,20,125,5,85,5,259,2,33,293,50,31,52,307,878,66,5,22,21,330.2600000000001,4
2022-08-01,7,5,4,30,71,6,17,120,29,138,5,71,4,263,2,35,298,73,51,62,305,944,103,11,23,33,413.2600000000001,3
2022-08-02,4,3,3,37,71,4,17,120,28,133,5,76,8,255,1,34,293,73,45,59,324,941,117,6,37,24,619.2600000000001,3
2022-08-03,4,3,2,38,73,3,16,120,23,126,4,130,6,277,1,34,280,61,42,53,287,938,90,5,25,20,518.2600000000001,3
2022-08-04,5,7,5,26,74,2,16,120,96,189,3,99,6,277,1,33,304,53,35,53,290,919,76,4,18,19,463.2600000000001,2
2022-08-05,16,15,10,30,74,8,16,120,127,229,4,84,6,363,2,34,308,54,64,60,324,957,69,6,75,55,953.2600000000001,6
2022-08-06,7,8,5,40,77,14,16,120,153,278,6,111,10,432,5,31,429,57,67,53,331,1068,59,5,59,26,766.2600000000001,6
2022-08-07,5,5,3,45,80,8,16,120,102,214,7,194,13,458,4,75,502,53,45,51,359,1084,67,4,34,22,607.2600000000001,3
2022-08-08,4,4,2,30,81,5,16,120,61,171,7,240,10,458,6,100,572,47,40,51,312,1129,62,4,24,20,549.2600000000001,3
2022-08-09,4,3,2,23,77,4,16,120,41,152,5,219,7,436,4,69,537,43,36,54,316,1215,70,4,19,19,562.2600000000001,3
2022-08-10,4,5,3,21,72,3,16,120,36,144,4,204,6,382,3,53,493,41,43,56,328,1278,94,3,22,62,727.2600000000001,84
2022-08-11,5,5,4,49,72,5,16,120,33,138,4,168,23,506,12,46,490,65,191,52,677,1418,97,5,32,66,1208.2600000000002,32
2022-08-12,4,4,3,58,72,3,16,120,25,122,9,135,19,359,13,74,556,69,93,49,626,1749,63,4,35,27,1010.2600000000001,7
2022-08-13,3,3,2,41,72,2,16,120,20,115,7,126,9,307,6,55,423,50,56,47,448,1555,50,3,21,21,1150.2600000000002,4
2022-08-14,3,3,2,30,72,2,16,120,18,112,6,129,7,297,4,50,356,44,46,45,420,1297,44,3,16,19,931.2600000000001,3
2022-08-15,3,3,2,26,72,3,16,120,18,120,5,102,6,280,3,42,347,42,43,47,340,1103,47,4,15,21,731.2600000000001,4
2022-08-16,3,3,2,27,72,3,16,120,19,118,5,94,7,281,2,37,321,50,43,49,324,976,59,4,16,20,562.2600000000001,5
2022-08-17,3,4,2,27,72,2,16,120,17,114,4,102,6,261,2,55,317,50,40,47,324,960,99,3,16,18,425.2600000000001,3
2022-08-18,3,5,2,26,72,2,16,120,17,111,4,102,5,265,2,54,316,51,38,50,307,932,91,3,15,18,432.2600000000001,3
2022-08-19,3,3,2,23,72,2,16,120,15,108,4,93,5,254,1,43,306,45,35,44,301,944,59,3,13,19,422.2600000000001,2
2022-08-20,3,3,1,24,71,1,16,120,14,106,4,84,4,240,2,36,287,43,36,43,309,887,52,3,11,20,387.2600000000001,2
2022-08-21,3,3,3,25,71,1,16,120,13,105,3,76,4,227,2,33,270,35,33,42,286,865,67,3,11,19,339.2600000000001,2
2022-08-22,4,4,4,33,71,9,14,120,17,111,3,73,3,221,1,30,255,50,33,43,282,824,55,4,11,21,359.2600000000001,3
2022-08-23,3,3,3,33,71,10,13,120,21,114,3,66,3,226,1,27,243,72,75,43,282,1068,49,4,11,21,355.2600000000001,4
2022-08-24,3,3,2,25,71,5,13,120,15,105,3,61,3,212,1,26,243,54,46,43,271,944,48,3,12,17,422.2600000000001,3
2022-08-25,2,3,2,23,74,3,14,120,13,102,3,58,3,199,1,24,231,44,38,43,359,973,47,3,11,17,371.2600000000001,2
2022-08-26,2,3,2,22,74,4,14,120,15,107,3,54,3,195,1,23,218,41,36,42,305,900,46,2,10,16,362.2600000000001,2
2022-08-27,2,2,2,21,236,4,14,120,14,119,3,91,4,198,1,22,211,42,35,41,274,779,42,2,9,16,304.2600000000001,2
2022-08-28,2,2,1,20,221,3,14,120,13,316,2,84,4,337,1,22,211,38,32,41,243,693,39,2,8,16,196.2600000000001,2
