date_time,jrr_total,jrr_ws,savage,hour,minute,date
2022-06-03T07:15:00Z,30.934428000000004,13.1,6.06174,3,15,2022-06-03
2022-06-03T07:30:00Z,30.944205,13.1,6.06174,3,30,2022-06-03
2022-06-03T07:45:00Z,30.944205,13.1,6.06174,3,45,2022-06-03
2022-06-03T08:00:00Z,30.937687,13.1,6.06174,4,0,2022-06-03
2022-06-03T08:15:00Z,30.960500000000003,13.1,6.06174,4,15,2022-06-03
2022-06-03T08:30:00Z,30.953982000000003,13.1,6.06174,4,30,2022-06-03
2022-06-03T08:45:00Z,30.960500000000003,13.1,6.06174,4,45,2022-06-03
2022-06-03T09:00:00Z,30.960500000000003,13.1,6.06174,5,0,2022-06-03
2022-06-03T09:15:00Z,30.960500000000003,13.1,6.06174,5,15,2022-06-03
2022-06-03T09:30:00Z,30.960500000000003,13.1,6.06174,5,30,2022-06-03
2022-06-03T09:45:00Z,30.924651,13.1,6.06174,5,45,2022-06-03
2022-06-03T10:00:00Z,30.947464000000004,13.1,6.06174,6,0,2022-06-03
2022-06-03T10:15:00Z,30.934428000000004,13.1,6.06174,6,15,2022-06-03
2022-06-03T10:30:00Z,30.937687,13.1,6.06174,6,30,2022-06-03
2022-06-03T10:45:00Z,30.908356000000005,13.1,6.06174,6,45,2022-06-03
2022-06-03T11:00:00Z,30.950723000000004,13.1,6.06174,7,0,2022-06-03
2022-06-03T11:15:00Z,30.934428000000004,13.1,6.06174,7,15,2022-06-03
2022-06-03T11:30:00Z,30.924651,13.1,6.06174,7,30,2022-06-03
2022-06-03T11:45:00Z,30.911615,13.1,6.0584810000000004,7,45,2022-06-03
2022-06-03T12:00:00Z,30.918133,13.1,6.06174,8,0,2022-06-03
2022-06-03T12:15:00Z,30.908356000000005,13.1,6.06174,8,15,2022-06-03
2022-06-03T12:30:00Z,30.921392000000004,13.1,6.06174,8,30,2022-06-03
2022-06-03T12:45:00Z,30.934428000000004,13.1,6.06174,8,45,2022-06-03
2022-06-03T13:00:00Z,30.937687,13.1,6.0584810000000004,9,0,2022-06-03
2022-06-03T13:15:00Z,30.947464000000004,13.1,6.06174,9,15,2022-06-03
2022-06-03T13:30:00Z,30.947464000000004,13.1,6.06174,9,30,2022-06-03
2022-06-03T13:45:00Z,30.940946000000004,13.1,6.0584810000000004,9,45,2022-06-03
2022-06-03T14:00:00Z,30.921392000000004,13.1,6.0584810000000004,10,0,2022-06-03
2022-06-03T14:15:00Z,30.911615,13.1,6.0584810000000004,10,15,2022-06-03
2022-06-03T14:30:00Z,30.921392000000004,13.1,6.0584810000000004,10,30,2022-06-03
2022-06-03T14:45:00Z,30.918133,13.1,6.0584810000000004,10,45,2022-06-03
2022-06-03T15:00:00Z,30.882284000000002,13.1,6.0584810000000004,11,0,2022-06-03
2022-06-03T15:15:00Z,30.908356000000005,13.1,6.0584810000000004,11,15,2022-06-03
2022-06-03T15:30:00Z,30.898579,13.1,6.0584810000000004,11,30,2022-06-03
2022-06-03T15:45:00Z,30.885543000000002,13.1,6.0584810000000004,11,45,2022-06-03
2022-06-03T16:00:00Z,30.888802000000002,13.1,6.0584810000000004,12,0,2022-06-03
2022-06-03T16:15:00Z,30.905097,13.1,6.0584810000000004,12,15,2022-06-03
2022-06-03T16:30:00Z,30.908356000000005,13.1,6.0584810000000004,12,30,2022-06-03
2022-06-03T16:45:00Z,30.908356000000005,13.1,6.0584810000000004,12,45,2022-06-03
2022-06-03T17:00:00Z,30.89532,13.1,6.0584810000000004,13,0,2022-06-03
2022-06-03T17:15:00Z,30.898579,13.1,6.0584810000000004,13,15,2022-06-03
2022-06-03T17:30:00Z,30.911615,13.1,6.0584810000000004,13,30,2022-06-03
2022-06-03T17:45:00Z,30.905097,13.1,6.0584810000000004,13,45,2022-06-03
2022-06-03T18:00:00Z,30.89532,13.1,6.0584810000000004,14,0,2022-06-03
2022-06-03T18:15:00Z,30.898579,13.1,6.0584810000000004,14,15,2022-06-03
2022-06-03T18:30:00Z,30.898579,13.1,6.0584810000000004,14,30,2022-06-03
2022-06-03T18:45:00Z,30.89532,13.1,6.0584810000000004,14,45,2022-06-03
2022-06-03T19:00:00Z,30.914874000000005,13.1,6.0584810000000004,15,0,2022-06-03
2022-06-03T19:15:00Z,30.911615,13.1,6.0584810000000004,15,15,2022-06-03
2022-06-03T19:30:00Z,30.911615,13.1,6.0552220000000005,15,30,2022-06-03
2022-06-03T19:45:00Z,30.924651,13.1,6.0584810000000004,15,45,2022-06-03
2022-06-03T20:00:00Z,30.934428000000004,13.1,6.0552220000000005,16,0,2022-06-03
2022-06-03T20:15:00Z,30.905097,13.1,6.0552220000000005,16,15,2022-06-03
2022-06-03T20:30:00Z,30.924651,13.1,6.0552220000000005,16,30,2022-06-03
2022-06-03T20:45:00Z,30.905097,13.1,6.0552220000000005,16,45,2022-06-03
2022-06-03T21:00:00Z,30.921392000000004,13.1,6.0552220000000005,17,0,2022-06-03
2022-06-03T21:15:00Z,30.901838000000005,13.1,6.0552220000000005,17,15,2022-06-03
2022-06-03T21:30:00Z,30.905097,13.1,6.0552220000000005,17,30,2022-06-03
2022-06-03T21:45:00Z,30.911615,13.1,6.0552220000000005,17,45,2022-06-03
2022-06-03T22:00:00Z,30.911615,13.1,6.0552220000000005,18,0,2022-06-03
2022-06-03T22:15:00Z,30.898579,13.1,6.0552220000000005,18,15,2022-06-03
2022-06-03T22:30:00Z,30.905097,13.1,6.0552220000000005,18,30,2022-06-03
2022-06-03T22:45:00Z,30.905097,13.1,6.0552220000000005,18,45,2022-06-03
2022-06-03T23:00:00Z,30.905097,13.1,6.0552220000000005,19,0,2022-06-03
2022-06-03T23:15:00Z,30.911615,13.1,6.0552220000000005,19,15,2022-06-03
2022-06-03T23:30:00Z,30.901838000000005,13.1,6.0552220000000005,19,30,2022-06-03
2022-06-03T23:45:00Z,30.898579,13.1,6.0552220000000005,19,45,2022-06-03
2022-06-04T00:00:00Z,30.89532,13.1,6.0552220000000005,20,0,2022-06-03
2022-06-04T00:15:00Z,30.892061000000002,13.1,6.0552220000000005,20,15,2022-06-03
2022-06-04T00:30:00Z,30.921392000000004,13.1,6.0552220000000005,20,30,2022-06-03
2022-06-04T00:45:00Z,30.885543000000002,13.1,6.0552220000000005,20,45,2022-06-03
2022-06-04T01:00:00Z,30.885543000000002,13.1,6.0552220000000005,21,0,2022-06-03
2022-06-04T01:15:00Z,30.879025000000002,13.1,6.0552220000000005,21,15,2022-06-03
2022-06-04T01:30:00Z,30.879025000000002,13.1,6.051963000000001,21,30,2022-06-03
2022-06-04T01:45:00Z,30.908356000000005,13.1,6.051963000000001,21,45,2022-06-03
2022-06-04T02:00:00Z,30.888802000000002,13.1,6.051963000000001,22,0,2022-06-03
2022-06-04T02:15:00Z,30.89532,13.1,6.051963000000001,22,15,2022-06-03
2022-06-04T02:30:00Z,30.89532,13.1,6.0552220000000005,22,30,2022-06-03
2022-06-04T02:45:00Z,30.898579,13.1,6.051963000000001,22,45,2022-06-03
2022-06-04T03:00:00Z,30.882284000000002,13.1,6.051963000000001,23,0,2022-06-03
2022-06-04T03:15:00Z,30.898579,13.1,6.051963000000001,23,15,2022-06-03
2022-06-04T03:30:00Z,30.89532,13.1,6.051963000000001,23,30,2022-06-03
2022-06-04T03:45:00Z,30.892061000000002,13.1,6.051963000000001,23,45,2022-06-03
2022-06-04T04:00:00Z,30.885543000000002,13.1,6.051963000000001,0,0,2022-06-04
2022-06-04T04:15:00Z,30.888802000000002,13.1,6.051963000000001,0,15,2022-06-04
2022-06-04T04:30:00Z,30.872507000000002,13.1,6.051963000000001,0,30,2022-06-04
2022-06-04T04:45:00Z,30.879025000000002,13.1,6.051963000000001,0,45,2022-06-04
